"ensembl_gene_id","external_gene_name","exon_chrom_start","exon_chrom_end","rank","ensembl_transcript_id"
"ENSG00000067955","CBFB",67029422,67029485,1,"ENST00000563939"
"ENSG00000067955","CBFB",67029727,67030177,2,"ENST00000563939"
"ENSG00000067955","CBFB",67036639,67036755,3,"ENST00000563939"
"ENSG00000067955","CBFB",67098710,67100083,6,"ENST00000563939"
"ENSG00000067955","CBFB",67029727,67029813,2,"ENST00000565389"
"ENSG00000067955","CBFB",67029461,67029485,1,"ENST00000565389"
"ENSG00000067955","CBFB",67098710,67099443,3,"ENST00000565389"
"ENSG00000067955","CBFB",67036427,67036755,1,"ENST00000567947"
"ENSG00000067955","CBFB",67066682,67066962,2,"ENST00000567947"
"ENSG00000067955","CBFB",67082213,67082339,2,"ENST00000652116"
"ENSG00000067955","CBFB",67079560,67079782,1,"ENST00000652116"
"ENSG00000067955","CBFB",67098710,67101045,3,"ENST00000652116"
"ENSG00000067955","CBFB",67082085,67082308,1,"ENST00000566281"
"ENSG00000067955","CBFB",67098710,67098969,2,"ENST00000566281"
"ENSG00000067955","CBFB",67093398,67093629,1,"ENST00000568858"
"ENSG00000067955","CBFB",67098710,67099391,2,"ENST00000568858"
"ENSG00000185338","SOCS1",11256079,11256204,1,"ENST00000332029"
"ENSG00000185338","SOCS1",11254417,11255528,2,"ENST00000332029"
"ENSG00000185338","SOCS1",11254417,11256200,1,"ENST00000644787"
"ENSG00000137337","MDC1",30717245,30717281,1,"ENST00000376406"
"ENSG00000137337","MDC1",30715040,30715178,2,"ENST00000376406"
"ENSG00000137337","MDC1",30713803,30714183,3,"ENST00000376406"
"ENSG00000137337","MDC1",30713648,30713717,4,"ENST00000376406"
"ENSG00000137337","MDC1",30711874,30713354,5,"ENST00000376406"
"ENSG00000137337","MDC1",30711667,30711726,6,"ENST00000376406"
"ENSG00000137337","MDC1",30711412,30711504,7,"ENST00000376406"
"ENSG00000137337","MDC1",30707566,30708357,8,"ENST00000376406"
"ENSG00000137337","MDC1",30707384,30707454,9,"ENST00000376406"
"ENSG00000137337","MDC1",30703621,30706098,10,"ENST00000376406"
"ENSG00000137337","MDC1",30703418,30703537,11,"ENST00000376406"
"ENSG00000137337","MDC1",30703104,30703286,12,"ENST00000376406"
"ENSG00000137337","MDC1",30702752,30702877,13,"ENST00000376406"
"ENSG00000137337","MDC1",30702553,30702663,14,"ENST00000376406"
"ENSG00000137337","MDC1",30699807,30700632,15,"ENST00000376406"
"ENSG00000137337","MDC1",30703418,30704081,1,"ENST00000489540"
"ENSG00000137337","MDC1",30703104,30703286,2,"ENST00000489540"
"ENSG00000137337","MDC1",30702752,30702877,3,"ENST00000489540"
"ENSG00000137337","MDC1",30702553,30702663,4,"ENST00000489540"
"ENSG00000137337","MDC1",30700315,30700632,5,"ENST00000489540"
"ENSG00000137337","MDC1",30711667,30711726,2,"ENST00000417033"
"ENSG00000137337","MDC1",30711412,30711504,3,"ENST00000417033"
"ENSG00000137337","MDC1",30707384,30707454,4,"ENST00000417033"
"ENSG00000137337","MDC1",30711874,30711914,1,"ENST00000417033"
"ENSG00000137337","MDC1",30705448,30706098,5,"ENST00000417033"
"ENSG00000137337","MDC1",30707384,30707685,1,"ENST00000492462"
"ENSG00000137337","MDC1",30705582,30706098,2,"ENST00000492462"
"ENSG00000137337","MDC1",30711874,30711931,1,"ENST00000494654"
"ENSG00000137337","MDC1",30711667,30711726,2,"ENST00000494654"
"ENSG00000137337","MDC1",30711472,30711501,3,"ENST00000494654"
"ENSG00000137337","MDC1",30715040,30715178,2,"ENST00000416571"
"ENSG00000137337","MDC1",30717084,30717175,1,"ENST00000416571"
"ENSG00000137337","MDC1",30713833,30714183,3,"ENST00000416571"
"ENSG00000137337","MDC1",30715040,30715178,2,"ENST00000425072"
"ENSG00000137337","MDC1",30717249,30717447,1,"ENST00000425072"
"ENSG00000137337","MDC1",30713940,30714183,3,"ENST00000425072"
"ENSG00000137337","MDC1",30715040,30715178,2,"ENST00000422266"
"ENSG00000137337","MDC1",30716882,30717121,1,"ENST00000422266"
"ENSG00000137337","MDC1",30713980,30714183,3,"ENST00000422266"
"ENSG00000086758","HUWE1",53548959,53549505,1,"ENST00000426907"
"ENSG00000086758","HUWE1",53547673,53548273,2,"ENST00000426907"
"ENSG00000086758","HUWE1",53546704,53546825,3,"ENST00000426907"
"ENSG00000086758","HUWE1",53546436,53546592,4,"ENST00000426907"
"ENSG00000086758","HUWE1",53545029,53545161,5,"ENST00000426907"
"ENSG00000086758","HUWE1",53544560,53544762,6,"ENST00000426907"
"ENSG00000086758","HUWE1",53543886,53543968,7,"ENST00000426907"
"ENSG00000086758","HUWE1",53542443,53542539,8,"ENST00000426907"
"ENSG00000086758","HUWE1",53539657,53539812,9,"ENST00000426907"
"ENSG00000086758","HUWE1",53538835,53539080,10,"ENST00000426907"
"ENSG00000086758","HUWE1",53538337,53538454,11,"ENST00000426907"
"ENSG00000086758","HUWE1",53537556,53537696,12,"ENST00000426907"
"ENSG00000086758","HUWE1",53536380,53536667,13,"ENST00000426907"
"ENSG00000086758","HUWE1",53536147,53536252,14,"ENST00000426907"
"ENSG00000086758","HUWE1",53535384,53535501,15,"ENST00000426907"
"ENSG00000086758","HUWE1",53534516,53534697,16,"ENST00000426907"
"ENSG00000086758","HUWE1",53534007,53534197,17,"ENST00000426907"
"ENSG00000086758","HUWE1",53532096,53533411,18,"ENST00000426907"
"ENSG00000086758","HUWE1",53548959,53549505,64,"ENST00000612484"
"ENSG00000086758","HUWE1",53547673,53548273,65,"ENST00000612484"
"ENSG00000086758","HUWE1",53546704,53546825,66,"ENST00000612484"
"ENSG00000086758","HUWE1",53546436,53546592,67,"ENST00000612484"
"ENSG00000086758","HUWE1",53545029,53545161,68,"ENST00000612484"
"ENSG00000086758","HUWE1",53544560,53544762,69,"ENST00000612484"
"ENSG00000086758","HUWE1",53542443,53542539,71,"ENST00000612484"
"ENSG00000086758","HUWE1",53539657,53539812,72,"ENST00000612484"
"ENSG00000086758","HUWE1",53538835,53539080,73,"ENST00000612484"
"ENSG00000086758","HUWE1",53538337,53538454,74,"ENST00000612484"
"ENSG00000086758","HUWE1",53537556,53537696,75,"ENST00000612484"
"ENSG00000086758","HUWE1",53536380,53536667,76,"ENST00000612484"
"ENSG00000086758","HUWE1",53536147,53536252,77,"ENST00000612484"
"ENSG00000086758","HUWE1",53535384,53535501,78,"ENST00000612484"
"ENSG00000086758","HUWE1",53534516,53534697,79,"ENST00000612484"
"ENSG00000086758","HUWE1",53534007,53534197,80,"ENST00000612484"
"ENSG00000086758","HUWE1",53532096,53533411,81,"ENST00000612484"
"ENSG00000086758","HUWE1",53654063,53654107,1,"ENST00000612484"
"ENSG00000086758","HUWE1",53648212,53648310,2,"ENST00000612484"
"ENSG00000086758","HUWE1",53647368,53647574,3,"ENST00000612484"
"ENSG00000086758","HUWE1",53645311,53645463,4,"ENST00000612484"
"ENSG00000086758","HUWE1",53634236,53634298,5,"ENST00000612484"
"ENSG00000086758","HUWE1",53632487,53632564,6,"ENST00000612484"
"ENSG00000086758","HUWE1",53631567,53631614,7,"ENST00000612484"
"ENSG00000086758","HUWE1",53631414,53631482,8,"ENST00000612484"
"ENSG00000086758","HUWE1",53630935,53631034,9,"ENST00000612484"
"ENSG00000086758","HUWE1",53629516,53629616,10,"ENST00000612484"
"ENSG00000086758","HUWE1",53628752,53628902,11,"ENST00000612484"
"ENSG00000086758","HUWE1",53628493,53628620,12,"ENST00000612484"
"ENSG00000086758","HUWE1",53627739,53627879,13,"ENST00000612484"
"ENSG00000086758","HUWE1",53627410,53627515,14,"ENST00000612484"
"ENSG00000086758","HUWE1",53625157,53625258,15,"ENST00000612484"
"ENSG00000086758","HUWE1",53624595,53624675,16,"ENST00000612484"
"ENSG00000086758","HUWE1",53617340,53617446,17,"ENST00000612484"
"ENSG00000086758","HUWE1",53616970,53617147,18,"ENST00000612484"
"ENSG00000086758","HUWE1",53615744,53615835,19,"ENST00000612484"
"ENSG00000086758","HUWE1",53614534,53614745,20,"ENST00000612484"
"ENSG00000086758","HUWE1",53608852,53608909,21,"ENST00000612484"
"ENSG00000086758","HUWE1",53607523,53607699,22,"ENST00000612484"
"ENSG00000086758","HUWE1",53604589,53604834,23,"ENST00000612484"
"ENSG00000086758","HUWE1",53603368,53603501,24,"ENST00000612484"
"ENSG00000086758","HUWE1",53602591,53602658,25,"ENST00000612484"
"ENSG00000086758","HUWE1",53600118,53600309,26,"ENST00000612484"
"ENSG00000086758","HUWE1",53595187,53595403,27,"ENST00000612484"
"ENSG00000086758","HUWE1",53594499,53594621,28,"ENST00000612484"
"ENSG00000086758","HUWE1",53593364,53593601,29,"ENST00000612484"
"ENSG00000086758","HUWE1",53592398,53592628,30,"ENST00000612484"
"ENSG00000086758","HUWE1",53591000,53591122,31,"ENST00000612484"
"ENSG00000086758","HUWE1",53590404,53590499,32,"ENST00000612484"
"ENSG00000086758","HUWE1",53589547,53589816,33,"ENST00000612484"
"ENSG00000086758","HUWE1",53588382,53588534,34,"ENST00000612484"
"ENSG00000086758","HUWE1",53586782,53586909,35,"ENST00000612484"
"ENSG00000086758","HUWE1",53586490,53586571,36,"ENST00000612484"
"ENSG00000086758","HUWE1",53585012,53585188,37,"ENST00000612484"
"ENSG00000086758","HUWE1",53584186,53584345,38,"ENST00000612484"
"ENSG00000086758","HUWE1",53583558,53583916,39,"ENST00000612484"
"ENSG00000086758","HUWE1",53580831,53581026,40,"ENST00000612484"
"ENSG00000086758","HUWE1",53576900,53577067,41,"ENST00000612484"
"ENSG00000086758","HUWE1",53575643,53575788,42,"ENST00000612484"
"ENSG00000086758","HUWE1",53575155,53575221,43,"ENST00000612484"
"ENSG00000086758","HUWE1",53573750,53573964,44,"ENST00000612484"
"ENSG00000086758","HUWE1",53569616,53569827,45,"ENST00000612484"
"ENSG00000086758","HUWE1",53568692,53568874,46,"ENST00000612484"
"ENSG00000086758","HUWE1",53565067,53565239,47,"ENST00000612484"
"ENSG00000086758","HUWE1",53564574,53564722,48,"ENST00000612484"
"ENSG00000086758","HUWE1",53563746,53563821,49,"ENST00000612484"
"ENSG00000086758","HUWE1",53562831,53562929,50,"ENST00000612484"
"ENSG00000086758","HUWE1",53562111,53562244,51,"ENST00000612484"
"ENSG00000086758","HUWE1",53561756,53561924,52,"ENST00000612484"
"ENSG00000086758","HUWE1",53560188,53560416,53,"ENST00000612484"
"ENSG00000086758","HUWE1",53559354,53559532,54,"ENST00000612484"
"ENSG00000086758","HUWE1",53558971,53559060,55,"ENST00000612484"
"ENSG00000086758","HUWE1",53558655,53558809,56,"ENST00000612484"
"ENSG00000086758","HUWE1",53557382,53557427,57,"ENST00000612484"
"ENSG00000086758","HUWE1",53554633,53554920,58,"ENST00000612484"
"ENSG00000086758","HUWE1",53552638,53552893,59,"ENST00000612484"
"ENSG00000086758","HUWE1",53552311,53552441,60,"ENST00000612484"
"ENSG00000086758","HUWE1",53551266,53551480,61,"ENST00000612484"
"ENSG00000086758","HUWE1",53550901,53551189,62,"ENST00000612484"
"ENSG00000086758","HUWE1",53550666,53550768,63,"ENST00000612484"
"ENSG00000086758","HUWE1",53543841,53543968,70,"ENST00000612484"
"ENSG00000086758","HUWE1",53548959,53549505,66,"ENST00000342160"
"ENSG00000086758","HUWE1",53547673,53548273,67,"ENST00000342160"
"ENSG00000086758","HUWE1",53546704,53546825,68,"ENST00000342160"
"ENSG00000086758","HUWE1",53546436,53546592,69,"ENST00000342160"
"ENSG00000086758","HUWE1",53545029,53545161,70,"ENST00000342160"
"ENSG00000086758","HUWE1",53544560,53544762,71,"ENST00000342160"
"ENSG00000086758","HUWE1",53542443,53542539,73,"ENST00000342160"
"ENSG00000086758","HUWE1",53539657,53539812,74,"ENST00000342160"
"ENSG00000086758","HUWE1",53538835,53539080,75,"ENST00000342160"
"ENSG00000086758","HUWE1",53538337,53538454,76,"ENST00000342160"
"ENSG00000086758","HUWE1",53537556,53537696,77,"ENST00000342160"
"ENSG00000086758","HUWE1",53536380,53536667,78,"ENST00000342160"
"ENSG00000086758","HUWE1",53536147,53536252,79,"ENST00000342160"
"ENSG00000086758","HUWE1",53535384,53535501,80,"ENST00000342160"
"ENSG00000086758","HUWE1",53534516,53534697,81,"ENST00000342160"
"ENSG00000086758","HUWE1",53534007,53534197,82,"ENST00000342160"
"ENSG00000086758","HUWE1",53532096,53533411,83,"ENST00000342160"
"ENSG00000086758","HUWE1",53648212,53648310,4,"ENST00000342160"
"ENSG00000086758","HUWE1",53647368,53647574,5,"ENST00000342160"
"ENSG00000086758","HUWE1",53645311,53645463,6,"ENST00000342160"
"ENSG00000086758","HUWE1",53634236,53634298,7,"ENST00000342160"
"ENSG00000086758","HUWE1",53632487,53632564,8,"ENST00000342160"
"ENSG00000086758","HUWE1",53631567,53631614,9,"ENST00000342160"
"ENSG00000086758","HUWE1",53631414,53631482,10,"ENST00000342160"
"ENSG00000086758","HUWE1",53630935,53631034,11,"ENST00000342160"
"ENSG00000086758","HUWE1",53629516,53629616,12,"ENST00000342160"
"ENSG00000086758","HUWE1",53628752,53628902,13,"ENST00000342160"
"ENSG00000086758","HUWE1",53628493,53628620,14,"ENST00000342160"
"ENSG00000086758","HUWE1",53627739,53627879,15,"ENST00000342160"
"ENSG00000086758","HUWE1",53627410,53627515,16,"ENST00000342160"
"ENSG00000086758","HUWE1",53625157,53625258,17,"ENST00000342160"
"ENSG00000086758","HUWE1",53624595,53624675,18,"ENST00000342160"
"ENSG00000086758","HUWE1",53617340,53617446,19,"ENST00000342160"
"ENSG00000086758","HUWE1",53616970,53617147,20,"ENST00000342160"
"ENSG00000086758","HUWE1",53615744,53615835,21,"ENST00000342160"
"ENSG00000086758","HUWE1",53614534,53614745,22,"ENST00000342160"
"ENSG00000086758","HUWE1",53608852,53608909,23,"ENST00000342160"
"ENSG00000086758","HUWE1",53607523,53607699,24,"ENST00000342160"
"ENSG00000086758","HUWE1",53604589,53604834,25,"ENST00000342160"
"ENSG00000086758","HUWE1",53603368,53603501,26,"ENST00000342160"
"ENSG00000086758","HUWE1",53600118,53600309,28,"ENST00000342160"
"ENSG00000086758","HUWE1",53595187,53595403,29,"ENST00000342160"
"ENSG00000086758","HUWE1",53594499,53594621,30,"ENST00000342160"
"ENSG00000086758","HUWE1",53593364,53593601,31,"ENST00000342160"
"ENSG00000086758","HUWE1",53592398,53592628,32,"ENST00000342160"
"ENSG00000086758","HUWE1",53591000,53591122,33,"ENST00000342160"
"ENSG00000086758","HUWE1",53590404,53590499,34,"ENST00000342160"
"ENSG00000086758","HUWE1",53589547,53589816,35,"ENST00000342160"
"ENSG00000086758","HUWE1",53588382,53588534,36,"ENST00000342160"
"ENSG00000086758","HUWE1",53586782,53586909,37,"ENST00000342160"
"ENSG00000086758","HUWE1",53586490,53586571,38,"ENST00000342160"
"ENSG00000086758","HUWE1",53585012,53585188,39,"ENST00000342160"
"ENSG00000086758","HUWE1",53584186,53584345,40,"ENST00000342160"
"ENSG00000086758","HUWE1",53583558,53583916,41,"ENST00000342160"
"ENSG00000086758","HUWE1",53580831,53581026,42,"ENST00000342160"
"ENSG00000086758","HUWE1",53576900,53577067,43,"ENST00000342160"
"ENSG00000086758","HUWE1",53575643,53575788,44,"ENST00000342160"
"ENSG00000086758","HUWE1",53575155,53575221,45,"ENST00000342160"
"ENSG00000086758","HUWE1",53573750,53573964,46,"ENST00000342160"
"ENSG00000086758","HUWE1",53569616,53569827,47,"ENST00000342160"
"ENSG00000086758","HUWE1",53568692,53568874,48,"ENST00000342160"
"ENSG00000086758","HUWE1",53565067,53565239,49,"ENST00000342160"
"ENSG00000086758","HUWE1",53564574,53564722,50,"ENST00000342160"
"ENSG00000086758","HUWE1",53563746,53563821,51,"ENST00000342160"
"ENSG00000086758","HUWE1",53562831,53562929,52,"ENST00000342160"
"ENSG00000086758","HUWE1",53562111,53562244,53,"ENST00000342160"
"ENSG00000086758","HUWE1",53561756,53561924,54,"ENST00000342160"
"ENSG00000086758","HUWE1",53560188,53560416,55,"ENST00000342160"
"ENSG00000086758","HUWE1",53559354,53559532,56,"ENST00000342160"
"ENSG00000086758","HUWE1",53558971,53559060,57,"ENST00000342160"
"ENSG00000086758","HUWE1",53558655,53558809,58,"ENST00000342160"
"ENSG00000086758","HUWE1",53557382,53557427,59,"ENST00000342160"
"ENSG00000086758","HUWE1",53554633,53554920,60,"ENST00000342160"
"ENSG00000086758","HUWE1",53552638,53552893,61,"ENST00000342160"
"ENSG00000086758","HUWE1",53552311,53552441,62,"ENST00000342160"
"ENSG00000086758","HUWE1",53551266,53551480,63,"ENST00000342160"
"ENSG00000086758","HUWE1",53550901,53551189,64,"ENST00000342160"
"ENSG00000086758","HUWE1",53550666,53550768,65,"ENST00000342160"
"ENSG00000086758","HUWE1",53543841,53543968,72,"ENST00000342160"
"ENSG00000086758","HUWE1",53683874,53684169,1,"ENST00000342160"
"ENSG00000086758","HUWE1",53680049,53680186,2,"ENST00000342160"
"ENSG00000086758","HUWE1",53654063,53654131,3,"ENST00000342160"
"ENSG00000086758","HUWE1",53602564,53602658,27,"ENST00000342160"
"ENSG00000086758","HUWE1",53548959,53549505,67,"ENST00000262854"
"ENSG00000086758","HUWE1",53547673,53548273,68,"ENST00000262854"
"ENSG00000086758","HUWE1",53546704,53546825,69,"ENST00000262854"
"ENSG00000086758","HUWE1",53546436,53546592,70,"ENST00000262854"
"ENSG00000086758","HUWE1",53545029,53545161,71,"ENST00000262854"
"ENSG00000086758","HUWE1",53544560,53544762,72,"ENST00000262854"
"ENSG00000086758","HUWE1",53542443,53542539,74,"ENST00000262854"
"ENSG00000086758","HUWE1",53539657,53539812,75,"ENST00000262854"
"ENSG00000086758","HUWE1",53538835,53539080,76,"ENST00000262854"
"ENSG00000086758","HUWE1",53538337,53538454,77,"ENST00000262854"
"ENSG00000086758","HUWE1",53537556,53537696,78,"ENST00000262854"
"ENSG00000086758","HUWE1",53536380,53536667,79,"ENST00000262854"
"ENSG00000086758","HUWE1",53536147,53536252,80,"ENST00000262854"
"ENSG00000086758","HUWE1",53535384,53535501,81,"ENST00000262854"
"ENSG00000086758","HUWE1",53534516,53534697,82,"ENST00000262854"
"ENSG00000086758","HUWE1",53534007,53534197,83,"ENST00000262854"
"ENSG00000086758","HUWE1",53532096,53533411,84,"ENST00000262854"
"ENSG00000086758","HUWE1",53648212,53648310,5,"ENST00000262854"
"ENSG00000086758","HUWE1",53647368,53647574,6,"ENST00000262854"
"ENSG00000086758","HUWE1",53645311,53645463,7,"ENST00000262854"
"ENSG00000086758","HUWE1",53634236,53634298,8,"ENST00000262854"
"ENSG00000086758","HUWE1",53632487,53632564,9,"ENST00000262854"
"ENSG00000086758","HUWE1",53631567,53631614,10,"ENST00000262854"
"ENSG00000086758","HUWE1",53631414,53631482,11,"ENST00000262854"
"ENSG00000086758","HUWE1",53630935,53631034,12,"ENST00000262854"
"ENSG00000086758","HUWE1",53629516,53629616,13,"ENST00000262854"
"ENSG00000086758","HUWE1",53628752,53628902,14,"ENST00000262854"
"ENSG00000086758","HUWE1",53628493,53628620,15,"ENST00000262854"
"ENSG00000086758","HUWE1",53627739,53627879,16,"ENST00000262854"
"ENSG00000086758","HUWE1",53627410,53627515,17,"ENST00000262854"
"ENSG00000086758","HUWE1",53625157,53625258,18,"ENST00000262854"
"ENSG00000086758","HUWE1",53624595,53624675,19,"ENST00000262854"
"ENSG00000086758","HUWE1",53617340,53617446,20,"ENST00000262854"
"ENSG00000086758","HUWE1",53616970,53617147,21,"ENST00000262854"
"ENSG00000086758","HUWE1",53615744,53615835,22,"ENST00000262854"
"ENSG00000086758","HUWE1",53614534,53614745,23,"ENST00000262854"
"ENSG00000086758","HUWE1",53608852,53608909,24,"ENST00000262854"
"ENSG00000086758","HUWE1",53607523,53607699,25,"ENST00000262854"
"ENSG00000086758","HUWE1",53604589,53604834,26,"ENST00000262854"
"ENSG00000086758","HUWE1",53603368,53603501,27,"ENST00000262854"
"ENSG00000086758","HUWE1",53600118,53600309,29,"ENST00000262854"
"ENSG00000086758","HUWE1",53595187,53595403,30,"ENST00000262854"
"ENSG00000086758","HUWE1",53594499,53594621,31,"ENST00000262854"
"ENSG00000086758","HUWE1",53593364,53593601,32,"ENST00000262854"
"ENSG00000086758","HUWE1",53592398,53592628,33,"ENST00000262854"
"ENSG00000086758","HUWE1",53591000,53591122,34,"ENST00000262854"
"ENSG00000086758","HUWE1",53590404,53590499,35,"ENST00000262854"
"ENSG00000086758","HUWE1",53589547,53589816,36,"ENST00000262854"
"ENSG00000086758","HUWE1",53588382,53588534,37,"ENST00000262854"
"ENSG00000086758","HUWE1",53586782,53586909,38,"ENST00000262854"
"ENSG00000086758","HUWE1",53586490,53586571,39,"ENST00000262854"
"ENSG00000086758","HUWE1",53585012,53585188,40,"ENST00000262854"
"ENSG00000086758","HUWE1",53584186,53584345,41,"ENST00000262854"
"ENSG00000086758","HUWE1",53583558,53583916,42,"ENST00000262854"
"ENSG00000086758","HUWE1",53580831,53581026,43,"ENST00000262854"
"ENSG00000086758","HUWE1",53576900,53577067,44,"ENST00000262854"
"ENSG00000086758","HUWE1",53575643,53575788,45,"ENST00000262854"
"ENSG00000086758","HUWE1",53575155,53575221,46,"ENST00000262854"
"ENSG00000086758","HUWE1",53573750,53573964,47,"ENST00000262854"
"ENSG00000086758","HUWE1",53569616,53569827,48,"ENST00000262854"
"ENSG00000086758","HUWE1",53568692,53568874,49,"ENST00000262854"
"ENSG00000086758","HUWE1",53565067,53565239,50,"ENST00000262854"
"ENSG00000086758","HUWE1",53564574,53564722,51,"ENST00000262854"
"ENSG00000086758","HUWE1",53563746,53563821,52,"ENST00000262854"
"ENSG00000086758","HUWE1",53562831,53562929,53,"ENST00000262854"
"ENSG00000086758","HUWE1",53562111,53562244,54,"ENST00000262854"
"ENSG00000086758","HUWE1",53561756,53561924,55,"ENST00000262854"
"ENSG00000086758","HUWE1",53560188,53560416,56,"ENST00000262854"
"ENSG00000086758","HUWE1",53559354,53559532,57,"ENST00000262854"
"ENSG00000086758","HUWE1",53558971,53559060,58,"ENST00000262854"
"ENSG00000086758","HUWE1",53558655,53558809,59,"ENST00000262854"
"ENSG00000086758","HUWE1",53557382,53557427,60,"ENST00000262854"
"ENSG00000086758","HUWE1",53554633,53554920,61,"ENST00000262854"
"ENSG00000086758","HUWE1",53552638,53552893,62,"ENST00000262854"
"ENSG00000086758","HUWE1",53552311,53552441,63,"ENST00000262854"
"ENSG00000086758","HUWE1",53551266,53551480,64,"ENST00000262854"
"ENSG00000086758","HUWE1",53550901,53551189,65,"ENST00000262854"
"ENSG00000086758","HUWE1",53550666,53550768,66,"ENST00000262854"
"ENSG00000086758","HUWE1",53543841,53543968,73,"ENST00000262854"
"ENSG00000086758","HUWE1",53680049,53680186,3,"ENST00000262854"
"ENSG00000086758","HUWE1",53654063,53654131,4,"ENST00000262854"
"ENSG00000086758","HUWE1",53602564,53602658,28,"ENST00000262854"
"ENSG00000086758","HUWE1",53686588,53686719,1,"ENST00000262854"
"ENSG00000086758","HUWE1",53686270,53686368,2,"ENST00000262854"
"ENSG00000086758","HUWE1",53548959,53549505,66,"ENST00000704099"
"ENSG00000086758","HUWE1",53547673,53548273,67,"ENST00000704099"
"ENSG00000086758","HUWE1",53546704,53546825,68,"ENST00000704099"
"ENSG00000086758","HUWE1",53546436,53546592,69,"ENST00000704099"
"ENSG00000086758","HUWE1",53545029,53545161,70,"ENST00000704099"
"ENSG00000086758","HUWE1",53544560,53544762,71,"ENST00000704099"
"ENSG00000086758","HUWE1",53543886,53543968,72,"ENST00000704099"
"ENSG00000086758","HUWE1",53542443,53542539,73,"ENST00000704099"
"ENSG00000086758","HUWE1",53539657,53539812,74,"ENST00000704099"
"ENSG00000086758","HUWE1",53538337,53538454,76,"ENST00000704099"
"ENSG00000086758","HUWE1",53537556,53537696,77,"ENST00000704099"
"ENSG00000086758","HUWE1",53536380,53536667,78,"ENST00000704099"
"ENSG00000086758","HUWE1",53536147,53536252,79,"ENST00000704099"
"ENSG00000086758","HUWE1",53535384,53535501,80,"ENST00000704099"
"ENSG00000086758","HUWE1",53534516,53534697,81,"ENST00000704099"
"ENSG00000086758","HUWE1",53534007,53534197,82,"ENST00000704099"
"ENSG00000086758","HUWE1",53648212,53648310,4,"ENST00000704099"
"ENSG00000086758","HUWE1",53647368,53647574,5,"ENST00000704099"
"ENSG00000086758","HUWE1",53645311,53645463,6,"ENST00000704099"
"ENSG00000086758","HUWE1",53634236,53634298,7,"ENST00000704099"
"ENSG00000086758","HUWE1",53632487,53632564,8,"ENST00000704099"
"ENSG00000086758","HUWE1",53631567,53631614,9,"ENST00000704099"
"ENSG00000086758","HUWE1",53631414,53631482,10,"ENST00000704099"
"ENSG00000086758","HUWE1",53630935,53631034,11,"ENST00000704099"
"ENSG00000086758","HUWE1",53629516,53629616,12,"ENST00000704099"
"ENSG00000086758","HUWE1",53628752,53628902,13,"ENST00000704099"
"ENSG00000086758","HUWE1",53628493,53628620,14,"ENST00000704099"
"ENSG00000086758","HUWE1",53627739,53627879,15,"ENST00000704099"
"ENSG00000086758","HUWE1",53627410,53627515,16,"ENST00000704099"
"ENSG00000086758","HUWE1",53625157,53625258,17,"ENST00000704099"
"ENSG00000086758","HUWE1",53624595,53624675,18,"ENST00000704099"
"ENSG00000086758","HUWE1",53617340,53617446,19,"ENST00000704099"
"ENSG00000086758","HUWE1",53616970,53617147,20,"ENST00000704099"
"ENSG00000086758","HUWE1",53615744,53615835,21,"ENST00000704099"
"ENSG00000086758","HUWE1",53614534,53614745,22,"ENST00000704099"
"ENSG00000086758","HUWE1",53608852,53608909,23,"ENST00000704099"
"ENSG00000086758","HUWE1",53607523,53607699,24,"ENST00000704099"
"ENSG00000086758","HUWE1",53604589,53604834,25,"ENST00000704099"
"ENSG00000086758","HUWE1",53603368,53603501,26,"ENST00000704099"
"ENSG00000086758","HUWE1",53600118,53600309,28,"ENST00000704099"
"ENSG00000086758","HUWE1",53595187,53595403,29,"ENST00000704099"
"ENSG00000086758","HUWE1",53594499,53594621,30,"ENST00000704099"
"ENSG00000086758","HUWE1",53593364,53593601,31,"ENST00000704099"
"ENSG00000086758","HUWE1",53592398,53592628,32,"ENST00000704099"
"ENSG00000086758","HUWE1",53591000,53591122,33,"ENST00000704099"
"ENSG00000086758","HUWE1",53590404,53590499,34,"ENST00000704099"
"ENSG00000086758","HUWE1",53589547,53589816,35,"ENST00000704099"
"ENSG00000086758","HUWE1",53588382,53588534,36,"ENST00000704099"
"ENSG00000086758","HUWE1",53586782,53586909,37,"ENST00000704099"
"ENSG00000086758","HUWE1",53586490,53586571,38,"ENST00000704099"
"ENSG00000086758","HUWE1",53585012,53585188,39,"ENST00000704099"
"ENSG00000086758","HUWE1",53584186,53584345,40,"ENST00000704099"
"ENSG00000086758","HUWE1",53583558,53583916,41,"ENST00000704099"
"ENSG00000086758","HUWE1",53580831,53581026,42,"ENST00000704099"
"ENSG00000086758","HUWE1",53576900,53577067,43,"ENST00000704099"
"ENSG00000086758","HUWE1",53575155,53575221,45,"ENST00000704099"
"ENSG00000086758","HUWE1",53573750,53573964,46,"ENST00000704099"
"ENSG00000086758","HUWE1",53569616,53569827,47,"ENST00000704099"
"ENSG00000086758","HUWE1",53568692,53568874,48,"ENST00000704099"
"ENSG00000086758","HUWE1",53565067,53565239,49,"ENST00000704099"
"ENSG00000086758","HUWE1",53564574,53564722,50,"ENST00000704099"
"ENSG00000086758","HUWE1",53563746,53563821,51,"ENST00000704099"
"ENSG00000086758","HUWE1",53562831,53562929,52,"ENST00000704099"
"ENSG00000086758","HUWE1",53562111,53562244,53,"ENST00000704099"
"ENSG00000086758","HUWE1",53561756,53561924,54,"ENST00000704099"
